 * Running on http://0.0.0.0:8080/ (Press CTRL+C to quit)
188.185.136.25 - - [26/Apr/2019 11:54:01] "POST /update HTTP/1.1" 200 -
188.185.136.25 - - [26/Apr/2019 11:54:02] "POST /update HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:54:03] "GET /? HTTP/1.1" 200 -
188.185.136.25 - - [26/Apr/2019 11:54:04] "POST /update HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:54:04] "GET /? HTTP/1.1" 200 -
188.185.136.25 - - [26/Apr/2019 11:54:05] "POST /update HTTP/1.1" 200 -
188.185.136.25 - - [26/Apr/2019 11:54:07] "POST /update HTTP/1.1" 200 -
188.185.136.25 - - [26/Apr/2019 11:54:09] "POST /update HTTP/1.1" 200 -
188.185.208.98 - - [26/Apr/2019 11:54:10] "POST /update HTTP/1.1" 200 -
188.185.208.98 - - [26/Apr/2019 11:54:10] "POST /update HTTP/1.1" 200 -
188.185.136.25 - - [26/Apr/2019 11:54:13] "POST /update HTTP/1.1" 200 -
188.185.136.25 - - [26/Apr/2019 11:54:13] "POST /update HTTP/1.1" 200 -
188.185.136.25 - - [26/Apr/2019 11:54:16] "POST /update HTTP/1.1" 200 -
188.185.136.25 - - [26/Apr/2019 11:54:17] "POST /update HTTP/1.1" 200 -
188.185.136.25 - - [26/Apr/2019 11:54:20] "POST /update HTTP/1.1" 200 -
188.185.136.25 - - [26/Apr/2019 11:54:21] "POST /update HTTP/1.1" 200 -
188.185.208.98 - - [26/Apr/2019 11:54:22] "POST /update HTTP/1.1" 200 -
188.185.208.98 - - [26/Apr/2019 11:54:22] "POST /update HTTP/1.1" 200 -
188.185.136.25 - - [26/Apr/2019 11:54:23] "POST /update HTTP/1.1" 200 -
188.185.136.25 - - [26/Apr/2019 11:54:24] "POST /update HTTP/1.1" 200 -
188.185.136.25 - - [26/Apr/2019 11:54:32] "POST /update HTTP/1.1" 200 -
188.185.136.25 - - [26/Apr/2019 11:54:33] "POST /update HTTP/1.1" 200 -
188.185.208.98 - - [26/Apr/2019 11:54:34] "POST /update HTTP/1.1" 200 -
188.185.208.98 - - [26/Apr/2019 11:54:34] "POST /update HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:54:40] "GET /? HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:54:40] "GET /static/style.css HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:54:40] "GET /static/script.js HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:54:40] "GET /favicon.ico HTTP/1.1" 404 -
128.141.174.10 - - [26/Apr/2019 11:54:41] "GET /? HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:54:41] "GET /static/style.css HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:54:41] "GET /static/script.js HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:54:41] "GET /favicon.ico HTTP/1.1" 404 -
188.185.136.25 - - [26/Apr/2019 11:54:42] "POST /update HTTP/1.1" 200 -
188.185.136.25 - - [26/Apr/2019 11:54:42] "POST /update HTTP/1.1" 200 -
188.185.208.98 - - [26/Apr/2019 11:54:43] "POST /update HTTP/1.1" 200 -
188.185.208.98 - - [26/Apr/2019 11:54:44] "POST /update HTTP/1.1" 200 -
188.185.208.98 - - [26/Apr/2019 11:54:50] "POST /update HTTP/1.1" 200 -
188.185.208.98 - - [26/Apr/2019 11:54:50] "POST /update HTTP/1.1" 200 -
188.185.136.25 - - [26/Apr/2019 11:54:51] "POST /update HTTP/1.1" 200 -
188.185.136.25 - - [26/Apr/2019 11:54:52] "POST /update HTTP/1.1" 200 -
188.185.208.98 - - [26/Apr/2019 11:54:59] "POST /update HTTP/1.1" 200 -
188.185.208.98 - - [26/Apr/2019 11:55:00] "POST /update HTTP/1.1" 200 -
188.185.136.25 - - [26/Apr/2019 11:55:01] "POST /update HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:55:01] "GET /? HTTP/1.1" 200 -
188.185.136.25 - - [26/Apr/2019 11:55:02] "POST /update HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:55:05] "GET /? HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:55:06] "GET /? HTTP/1.1" 200 -
188.185.208.98 - - [26/Apr/2019 11:55:10] "POST /update HTTP/1.1" 200 -
188.185.136.25 - - [26/Apr/2019 11:55:10] "POST /update HTTP/1.1" 200 -
188.185.208.98 - - [26/Apr/2019 11:55:11] "POST /update HTTP/1.1" 200 -
188.185.136.25 - - [26/Apr/2019 11:55:11] "POST /update HTTP/1.1" 200 -
188.185.136.25 - - [26/Apr/2019 11:55:19] "POST /update HTTP/1.1" 200 -
188.185.136.25 - - [26/Apr/2019 11:55:20] "POST /update HTTP/1.1" 200 -
188.185.208.98 - - [26/Apr/2019 11:55:22] "POST /update HTTP/1.1" 200 -
188.185.208.98 - - [26/Apr/2019 11:55:23] "POST /update HTTP/1.1" 200 -
188.185.136.25 - - [26/Apr/2019 11:55:23] "POST /update HTTP/1.1" 200 -
188.185.136.25 - - [26/Apr/2019 11:55:24] "POST /update HTTP/1.1" 200 -
188.185.136.25 - - [26/Apr/2019 11:55:27] "POST /update HTTP/1.1" 200 -
188.185.136.25 - - [26/Apr/2019 11:55:27] "POST /update HTTP/1.1" 200 -
188.185.136.25 - - [26/Apr/2019 11:55:30] "POST /update HTTP/1.1" 200 -
188.185.208.98 - - [26/Apr/2019 11:55:31] "POST /update HTTP/1.1" 200 -
188.185.136.25 - - [26/Apr/2019 11:55:31] "POST /update HTTP/1.1" 200 -
188.185.208.98 - - [26/Apr/2019 11:55:31] "POST /update HTTP/1.1" 200 -
188.185.136.25 - - [26/Apr/2019 11:55:33] "POST /update HTTP/1.1" 200 -
188.185.136.25 - - [26/Apr/2019 11:55:34] "POST /update HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:55:35] "GET /? HTTP/1.1" 200 -
188.185.136.25 - - [26/Apr/2019 11:55:37] "POST /update HTTP/1.1" 200 -
188.185.136.25 - - [26/Apr/2019 11:55:38] "POST /update HTTP/1.1" 200 -
188.185.208.98 - - [26/Apr/2019 11:55:39] "POST /update HTTP/1.1" 200 -
188.185.208.98 - - [26/Apr/2019 11:55:40] "POST /update HTTP/1.1" 200 -
188.185.136.25 - - [26/Apr/2019 11:55:40] "POST /update HTTP/1.1" 200 -
188.185.136.25 - - [26/Apr/2019 11:55:41] "POST /update HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:55:43] "GET /? HTTP/1.1" 200 -
188.185.208.98 - - [26/Apr/2019 11:55:48] "POST /update HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:55:48] "GET /? HTTP/1.1" 200 -
188.185.208.98 - - [26/Apr/2019 11:55:48] "POST /update HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:55:49] "GET /? HTTP/1.1" 200 -
188.185.136.25 - - [26/Apr/2019 11:55:49] "POST /update HTTP/1.1" 200 -
188.185.136.25 - - [26/Apr/2019 11:55:50] "POST /update HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:55:50] "GET /? HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:55:50] "GET /? HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:55:51] "GET /? HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:55:52] "GET /? HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:55:52] "GET /? HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:55:52] "GET /? HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:55:53] "GET /? HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:55:53] "GET /? HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:55:54] "GET /? HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:55:54] "GET /? HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:55:55] "GET /? HTTP/1.1" 200 -
188.185.208.98 - - [26/Apr/2019 11:55:55] "POST /update HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:55:55] "GET /? HTTP/1.1" 200 -
188.185.208.98 - - [26/Apr/2019 11:55:55] "POST /update HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:55:56] "GET /? HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:55:57] "GET /? HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:55:57] "GET /static/style.css HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:55:57] "GET /static/script.js HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:55:57] "GET /favicon.ico HTTP/1.1" 404 -
128.141.174.10 - - [26/Apr/2019 11:55:58] "GET /? HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:55:58] "GET /static/style.css HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:55:58] "GET /static/script.js HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:55:58] "GET /favicon.ico HTTP/1.1" 404 -
128.141.174.10 - - [26/Apr/2019 11:55:59] "GET /? HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:55:59] "GET /static/style.css HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:55:59] "GET /static/script.js HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:55:59] "GET /favicon.ico HTTP/1.1" 404 -
188.185.136.25 - - [26/Apr/2019 11:55:59] "POST /update HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:55:59] "GET /? HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:55:59] "GET /static/style.css HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:55:59] "GET /static/script.js HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:55:59] "GET /favicon.ico HTTP/1.1" 404 -
188.185.136.25 - - [26/Apr/2019 11:55:59] "POST /update HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:56:00] "GET /? HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:56:00] "GET /static/style.css HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:56:00] "GET /static/script.js HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:56:00] "GET /favicon.ico HTTP/1.1" 404 -
128.141.174.10 - - [26/Apr/2019 11:56:00] "GET /? HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:56:00] "GET /static/style.css HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:56:00] "GET /static/script.js HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:56:00] "GET /favicon.ico HTTP/1.1" 404 -
128.141.174.10 - - [26/Apr/2019 11:56:01] "GET /? HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:56:01] "GET /static/style.css HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:56:01] "GET /static/script.js HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:56:01] "GET /favicon.ico HTTP/1.1" 404 -
188.185.208.98 - - [26/Apr/2019 11:56:01] "POST /update HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:56:02] "GET /? HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:56:02] "GET /static/style.css HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:56:02] "GET /static/script.js HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:56:02] "GET /favicon.ico HTTP/1.1" 404 -
188.185.208.98 - - [26/Apr/2019 11:56:02] "POST /update HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:56:02] "GET /? HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:56:02] "GET /static/style.css HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:56:02] "GET /static/script.js HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:56:02] "GET /favicon.ico HTTP/1.1" 404 -
128.141.174.10 - - [26/Apr/2019 11:56:03] "GET /? HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:56:03] "GET /static/style.css HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:56:03] "GET /static/script.js HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:56:03] "GET /favicon.ico HTTP/1.1" 404 -
128.141.174.10 - - [26/Apr/2019 11:56:03] "GET /? HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:56:04] "GET /? HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:56:05] "GET /? HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:56:05] "GET /? HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:56:06] "GET /? HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:56:06] "GET /? HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:56:07] "GET /? HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:56:08] "GET /? HTTP/1.1" 200 -
188.185.136.25 - - [26/Apr/2019 11:56:08] "POST /update HTTP/1.1" 200 -
188.185.208.98 - - [26/Apr/2019 11:56:09] "POST /update HTTP/1.1" 200 -
[2019-04-26 11:56:09,345] ERROR in app: Exception on / [GET]
Traceback (most recent call last):
  File "/usr/local/lib/python3.6/site-packages/flask/app.py", line 1982, in wsgi_app
    response = self.full_dispatch_request()
  File "/usr/local/lib/python3.6/site-packages/flask/app.py", line 1614, in full_dispatch_request
    rv = self.handle_user_exception(e)
  File "/usr/local/lib/python3.6/site-packages/flask_restful/__init__.py", line 273, in error_router
    return original_handler(e)
  File "/usr/local/lib/python3.6/site-packages/flask/app.py", line 1517, in handle_user_exception
    reraise(exc_type, exc_value, tb)
  File "/usr/local/lib/python3.6/site-packages/flask/_compat.py", line 33, in reraise
    raise value
  File "/usr/local/lib/python3.6/site-packages/flask/app.py", line 1612, in full_dispatch_request
    rv = self.dispatch_request()
  File "/usr/local/lib/python3.6/site-packages/flask/app.py", line 1598, in dispatch_request
    return self.view_functions[rule.endpoint](**req.view_args)
  File "main.py", line 25, in index
    data = storage.get_all_data()
  File "/home/jrumsevi/RelmonService2/persistent_storage.py", line 19, in get_all_data
    data = json.load(json_file)
  File "/usr/lib64/python3.6/json/__init__.py", line 299, in load
    parse_constant=parse_constant, object_pairs_hook=object_pairs_hook, **kw)
  File "/usr/lib64/python3.6/json/__init__.py", line 354, in loads
    return _default_decoder.decode(s)
  File "/usr/lib64/python3.6/json/decoder.py", line 339, in decode
    obj, end = self.raw_decode(s, idx=_w(s, 0).end())
  File "/usr/lib64/python3.6/json/decoder.py", line 355, in raw_decode
    obj, end = self.scan_once(s, idx)
json.decoder.JSONDecodeError: Expecting ':' delimiter: line 2692 column 24 (char 147957)
128.141.174.10 - - [26/Apr/2019 11:56:09] "GET /? HTTP/1.1" 500 -
188.185.136.25 - - [26/Apr/2019 11:56:09] "POST /update HTTP/1.1" 200 -
188.185.208.98 - - [26/Apr/2019 11:56:09] "POST /update HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:56:10] "GET /? HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:56:11] "GET /? HTTP/1.1" 200 -
188.185.136.25 - - [26/Apr/2019 11:56:18] "POST /update HTTP/1.1" 200 -
188.185.136.25 - - [26/Apr/2019 11:56:18] "POST /update HTTP/1.1" 200 -
188.185.208.98 - - [26/Apr/2019 11:56:19] "POST /update HTTP/1.1" 200 -
188.185.208.98 - - [26/Apr/2019 11:56:20] "POST /update HTTP/1.1" 200 -
188.185.208.98 - - [26/Apr/2019 11:56:26] "POST /update HTTP/1.1" 200 -
188.185.208.98 - - [26/Apr/2019 11:56:26] "POST /update HTTP/1.1" 200 -
188.185.136.25 - - [26/Apr/2019 11:56:27] "POST /update HTTP/1.1" 200 -
188.185.136.25 - - [26/Apr/2019 11:56:28] "POST /update HTTP/1.1" 200 -
188.185.208.98 - - [26/Apr/2019 11:56:32] "POST /update HTTP/1.1" 200 -
188.185.208.98 - - [26/Apr/2019 11:56:33] "POST /update HTTP/1.1" 200 -
188.185.136.25 - - [26/Apr/2019 11:56:35] "POST /update HTTP/1.1" 200 -
188.185.136.25 - - [26/Apr/2019 11:56:36] "POST /update HTTP/1.1" 200 -
188.185.208.98 - - [26/Apr/2019 11:56:39] "POST /update HTTP/1.1" 200 -
188.185.208.98 - - [26/Apr/2019 11:56:40] "POST /update HTTP/1.1" 200 -
188.185.208.98 - - [26/Apr/2019 11:56:46] "POST /update HTTP/1.1" 200 -
188.185.136.25 - - [26/Apr/2019 11:56:46] "POST /update HTTP/1.1" 200 -
188.185.208.98 - - [26/Apr/2019 11:56:47] "POST /update HTTP/1.1" 200 -
188.185.136.25 - - [26/Apr/2019 11:56:47] "POST /update HTTP/1.1" 200 -
188.185.136.25 - - [26/Apr/2019 11:56:55] "POST /update HTTP/1.1" 200 -
188.185.136.25 - - [26/Apr/2019 11:56:56] "POST /update HTTP/1.1" 200 -
188.185.136.25 - - [26/Apr/2019 11:56:59] "POST /update HTTP/1.1" 200 -
188.185.136.25 - - [26/Apr/2019 11:57:00] "POST /update HTTP/1.1" 200 -
188.185.208.98 - - [26/Apr/2019 11:57:00] "POST /update HTTP/1.1" 200 -
188.185.208.98 - - [26/Apr/2019 11:57:00] "POST /update HTTP/1.1" 200 -
188.185.136.25 - - [26/Apr/2019 11:57:03] "POST /update HTTP/1.1" 200 -
188.185.136.25 - - [26/Apr/2019 11:57:03] "POST /update HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:57:03] "GET /? HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:57:04] "GET /? HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:57:04] "GET /? HTTP/1.1" 200 -
188.185.136.25 - - [26/Apr/2019 11:57:06] "POST /update HTTP/1.1" 200 -
188.185.136.25 - - [26/Apr/2019 11:57:07] "POST /update HTTP/1.1" 200 -
188.185.208.98 - - [26/Apr/2019 11:57:07] "POST /update HTTP/1.1" 200 -
188.185.208.98 - - [26/Apr/2019 11:57:08] "POST /update HTTP/1.1" 200 -
188.185.136.25 - - [26/Apr/2019 11:57:10] "POST /update HTTP/1.1" 200 -
188.185.136.25 - - [26/Apr/2019 11:57:10] "POST /update HTTP/1.1" 200 -
188.185.208.98 - - [26/Apr/2019 11:57:11] "POST /update HTTP/1.1" 200 -
188.185.208.98 - - [26/Apr/2019 11:57:12] "POST /update HTTP/1.1" 200 -
188.185.136.25 - - [26/Apr/2019 11:57:14] "POST /update HTTP/1.1" 200 -
188.185.136.25 - - [26/Apr/2019 11:57:14] "POST /update HTTP/1.1" 200 -
188.185.136.25 - - [26/Apr/2019 11:57:17] "POST /update HTTP/1.1" 200 -
188.185.136.25 - - [26/Apr/2019 11:57:17] "POST /update HTTP/1.1" 200 -
188.185.208.98 - - [26/Apr/2019 11:57:17] "POST /update HTTP/1.1" 200 -
188.185.208.98 - - [26/Apr/2019 11:57:18] "POST /update HTTP/1.1" 200 -
188.185.136.25 - - [26/Apr/2019 11:57:21] "POST /update HTTP/1.1" 200 -
188.185.136.25 - - [26/Apr/2019 11:57:21] "POST /update HTTP/1.1" 200 -
 * Running on http://0.0.0.0:8080/ (Press CTRL+C to quit)
188.185.208.98 - - [26/Apr/2019 11:57:26] "POST /update HTTP/1.1" 200 -
188.185.208.98 - - [26/Apr/2019 11:57:27] "POST /update HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:57:28] "GET /? HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:57:28] "GET /static/style.css HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:57:28] "GET /static/script.js HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:57:28] "GET /favicon.ico HTTP/1.1" 404 -
128.141.174.10 - - [26/Apr/2019 11:57:31] "GET /? HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:57:31] "GET /static/style.css HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:57:31] "GET /static/script.js HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:57:31] "GET /favicon.ico HTTP/1.1" 404 -
128.141.174.10 - - [26/Apr/2019 11:57:32] "GET /? HTTP/1.1" 200 -
188.185.208.98 - - [26/Apr/2019 11:57:32] "POST /update HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:57:33] "GET /? HTTP/1.1" 200 -
188.185.208.98 - - [26/Apr/2019 11:57:33] "POST /update HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:57:34] "GET /? HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:57:34] "GET /? HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:57:35] "GET /? HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:57:35] "GET /? HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:57:35] "GET /? HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:57:36] "GET /? HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:57:36] "GET /? HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:57:36] "GET /? HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:57:37] "GET /? HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:57:37] "GET /? HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:57:37] "GET /? HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:57:38] "GET /? HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:57:38] "GET /? HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:57:38] "GET /? HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:57:39] "GET /? HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:57:39] "GET /? HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:57:39] "GET /? HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:57:40] "GET /? HTTP/1.1" 200 -
188.185.208.98 - - [26/Apr/2019 11:57:40] "POST /update HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:57:40] "GET /? HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:57:41] "GET /? HTTP/1.1" 200 -
188.185.208.98 - - [26/Apr/2019 11:57:41] "POST /update HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:57:41] "GET /? HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:57:41] "GET /? HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:57:41] "GET /? HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:57:42] "GET /? HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:57:42] "GET /? HTTP/1.1" 200 -
188.185.208.98 - - [26/Apr/2019 11:57:48] "POST /update HTTP/1.1" 200 -
188.185.208.98 - - [26/Apr/2019 11:57:49] "POST /update HTTP/1.1" 200 -
188.185.208.98 - - [26/Apr/2019 11:57:53] "POST /update HTTP/1.1" 200 -
188.185.208.98 - - [26/Apr/2019 11:57:54] "POST /update HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:57:55] "GET /? HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:57:56] "GET /? HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:57:56] "GET /? HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:57:56] "GET /? HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:57:57] "GET /? HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:57:57] "GET /? HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:57:58] "GET /? HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:57:59] "GET /? HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:57:59] "GET /? HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:57:59] "GET /? HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:58:00] "GET /? HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:58:00] "GET /? HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:58:01] "GET /? HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:58:01] "GET /? HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:58:02] "GET /? HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:58:02] "GET /? HTTP/1.1" 200 -
188.185.208.98 - - [26/Apr/2019 11:58:03] "POST /update HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:58:03] "GET /? HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:58:03] "GET /? HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:58:04] "GET /? HTTP/1.1" 200 -
188.185.208.98 - - [26/Apr/2019 11:58:04] "POST /update HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:58:05] "GET /? HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:58:05] "GET /static/style.css HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:58:05] "GET /static/script.js HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:58:05] "GET /favicon.ico HTTP/1.1" 404 -
128.141.174.10 - - [26/Apr/2019 11:58:05] "GET /? HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:58:05] "GET /static/style.css HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:58:05] "GET /static/script.js HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:58:05] "GET /favicon.ico HTTP/1.1" 404 -
128.141.174.10 - - [26/Apr/2019 11:58:06] "GET /? HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:58:06] "GET /static/style.css HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:58:06] "GET /static/script.js HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:58:06] "GET /favicon.ico HTTP/1.1" 404 -
128.141.174.10 - - [26/Apr/2019 11:58:06] "GET /? HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:58:06] "GET /static/style.css HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:58:06] "GET /static/script.js HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:58:06] "GET /favicon.ico HTTP/1.1" 404 -
128.141.174.10 - - [26/Apr/2019 11:58:07] "GET /? HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:58:07] "GET /static/style.css HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:58:07] "GET /static/script.js HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:58:07] "GET /favicon.ico HTTP/1.1" 404 -
128.141.174.10 - - [26/Apr/2019 11:58:07] "GET /? HTTP/1.1" 200 -
128.141.174.10 - - [26/Apr/2019 11:58:07] "GET /static/style.css HTTP/1.1" 200 -
